Wavelength (nm),Intensity (a.u.)
597.6588628762541,-3.224583271104985
598.6622073578595,-8.976039448561721
599.6655518394649,3.148961750525312
600.6688963210702,4.012808802365991
601.6722408026756,2.485173375750529
602.6755852842809,-2.4444847120842037
603.6789297658863,-1.9468900970602188
604.6822742474917,-0.11990547386732517
605.685618729097,5.2005392089321845
606.6889632107024,-1.1609096731468924
607.6923076923076,-7.051387392070394
608.695652173913,3.3520831075461457
609.6989966555184,3.660796433282721
610.7023411371238,9.435190899795268
611.7056856187291,9.383174936956275
612.7090301003344,3.9517992772814265
613.7123745819398,6.309669209768904
614.7157190635452,6.398534354957546
615.7190635451504,4.6559575720598545
616.7224080267558,0.6588457679431973
617.7257525083612,-0.7222197884262286
618.7290969899666,-7.518346675019224
619.732441471572,4.0143296260489665
620.7357859531772,4.006883640743225
621.7391304347826,8.773008357775478
622.7424749163879,1.6035975480433409
623.7458193979933,-1.1575519933347573
624.7491638795987,8.03714076907036
625.752508361204,-4.2245586370045
626.7558528428094,4.100022478965269
627.7591973244147,-5.823446176218501
628.7625418060201,-2.2833138874859618
629.7658862876254,4.64740886110786
630.7692307692307,-1.1377078369407603
631.7725752508361,-0.44456360157496544
632.7759197324415,4.74222772549018
633.7792642140469,-3.1548983576788285
634.7826086956522,-3.3398284262076614
635.7859531772575,-5.790666199529802
636.7892976588629,-1.4236972717068739
637.7926421404682,-2.211903583681211
638.7959866220735,1.845008749012337
639.7993311036789,-1.7967680917566975
640.8026755852843,4.439236283797207
641.8060200668897,-4.757781437223981
642.809364548495,-2.6620957903481846
643.8127090301003,0.9136886203049631
644.8160535117057,-0.7187010367314065
645.819397993311,-1.6338095332470635
646.8227424749164,4.860519448621787
647.8260869565217,-0.5404655421368426
648.8294314381271,11.067838455973948
649.8327759197324,-3.849040074055959
650.8361204013378,3.097391251498132
651.8394648829432,5.067590409974724
652.8428093645484,-5.065387427546174
653.8461538461538,0.20862005901418987
654.8494983277592,1.6230704152984718
655.8528428093646,-1.8431774846482838
656.85618729097,5.576040669982667
657.8595317725752,2.318921456017233
658.8628762541806,1.4296852553795527
659.8662207357859,-3.0453193590997927
660.8695652173913,-0.44750793792128757
661.8729096989966,-5.492618349355362
662.876254180602,0.2653817937926059
663.8795986622074,-2.594513569322521
664.8829431438128,0.2865481983182265
665.886287625418,-0.3038701257542717
666.8896321070234,-6.033567022203706
667.8929765886287,-4.158769907854923
668.8963210702341,-3.391028971507271
669.8996655518395,-8.475040691859046
670.9030100334448,7.696820122511292
671.9063545150502,-2.323446336500704
672.9096989966555,-9.697892307031399
673.9130434782609,-0.7550854691069385
674.9163879598661,1.3992247125873751
675.9197324414715,6.82243040673732
676.9230769230769,11.265443354971186
677.9264214046823,5.5964643822843225
678.9297658862877,-4.119652678473799
679.933110367893,2.206374292162397
680.9364548494983,-1.1193742861805058
681.9397993311037,-8.481663777682954
682.943143812709,-2.1720497146291797
683.9464882943143,-2.4310494288551543
684.9498327759197,6.566062149801177
685.9531772575251,-7.5968567598721295
686.9565217391305,4.4491556006674156
687.9598662207358,0.7587867887815859
688.9632107023411,-9.061607328825446
689.9665551839464,0.5725140750772164
690.9698996655518,-2.607434130974994
691.9732441471572,7.051499706391688
692.9765886287626,-4.7238607371087316
693.9799331103679,0.46842188842260146
694.9832775919733,-3.01436265170563
695.9866220735786,7.925115859324798
696.989966555184,-2.4529054079998565
697.9933110367892,-3.3202688929383246
698.9966555183946,5.919707478455132
700.0,-1.348400654436299
