Wavelength (nm),Intensity (a.u.)
626.7558528428094,2.927019562690356
627.7591973244147,13.873294755950798
628.7625418060201,0.77854488721312
629.7658862876254,0.7786326068284285
630.7692307692307,-1.4839654221135519
631.7725752508361,-7.449072292625334
632.7759197324415,2.611939175044086
633.7792642140469,-0.3261553080081905
634.7826086956522,0.7244382873919797
635.7859531772575,-2.0202150539639194
636.7892976588629,-6.029053944112821
637.7926421404682,-5.085817718515245
638.7959866220735,0.6583435109309758
639.7993311036789,-0.34473639268043427
640.8026755852843,-2.7252876652990485
641.8060200668897,2.611180877833635
642.809364548495,-4.16886882428194
643.8127090301003,-4.348755375103999
644.8160535117057,-0.644936505805953
645.819397993311,1.581143571426958
646.8227424749164,12.108344328045046
647.8260869565217,-2.4378851250858595
648.8294314381271,0.5703563435155814
649.8327759197324,-2.5981666057812767
650.8361204013378,-4.016517037596595
651.8394648829432,9.533265684303943
652.8428093645484,3.538966591366731
653.8461538461538,0.035423725016561415
654.8494983277592,-6.702703061377197
655.8528428093646,3.6670275454315826
656.85618729097,-2.8766381997251185
657.8595317725752,5.772030005171578
658.8628762541806,-0.1514184848755425
659.8662207357859,-5.740854534478388
660.8695652173913,-4.8357649690799915
661.8729096989966,5.444546835146997
662.876254180602,-3.548576562634246
663.8795986622074,-2.83857259634216
664.8829431438128,3.6370767864348035
665.886287625418,-6.631551103435891
666.8896321070234,2.517554415003455
667.8929765886287,4.104889610269732
668.8963210702341,-1.3315591280440784
669.8996655518395,9.014071467313839
670.9030100334448,-1.803927432327749
671.9063545150502,-1.1444481719069435
672.9096989966555,4.43403699401436
673.9130434782609,2.630983737121236
674.9163879598661,1.3005520151882974
675.9197324414715,1.6663073686952623
676.9230769230769,-3.5867793863551207
677.9264214046823,-2.8479013707821768
678.9297658862877,7.212346463302324
679.933110367893,-0.7307149071503644
680.9364548494983,1.9139342555202852
681.9397993311037,-0.6503202632493104
682.943143812709,5.070464609846085
683.9464882943143,0.19148938947843291
684.9498327759197,-6.792750187079755
685.9531772575251,-3.2502657864770166
686.9565217391305,9.639645370388582
687.9598662207358,-4.75599306813767
688.9632107023411,2.800210493590244
689.9665551839464,-2.9385581337913456
690.9698996655518,-1.4638254685105723
691.9732441471572,-1.4504934398274572
692.9765886287626,-2.9135580992320405
693.9799331103679,-6.059776734973452
694.9832775919733,-0.5354683279287853
695.9866220735786,-0.5269769475877598
696.989966555184,1.4668686803342585
697.9933110367892,9.526476238508268
698.9966555183946,-2.5577987879387423
700.0,-1.379035325092493
